comparison_scope,task_id,author_difficulty,verified_product_count,in_strict_three_way_83,product,attempt_count_for_task,selected_source_root,selected_run_dir,selected_trial_name,selected_trial_path,selected_finished_at,reward,verify_status,normal_e2e_pass,pass_after_timeout,timeout,outcome_bucket,product_terminal_status,product_return_code,product_completion_claim,product_run_state_field,product_run_state,product_error_field,product_error,exception_type,interruption_or_stop_reason,timeout_types,timeout_evidence,stream_transport_failure_classification,stream_transport_interruption_count,gateway_response_truncated_count,gateway_balance_error_line_count,e2e_s,environment_setup_s,agent_setup_s,agent_execution_s,verifier_s,tool_calls_field,tool_calls,tool_calls_failed,tool_call_failure_rate,tool_call_duration_s,tool_breakdown,failed_tool_breakdown,turn_metric_name,turn_metric_value,model_activity_observed,token_input,token_fresh_input,token_cache_read,token_cache_creation,token_cache_reported,token_output,token_total,token_known_minimum,token_source,token_accounting_status,token_accounting_scope_or_note,token_sources_consistent,token_is_lower_bound,token_accounting_note,verifier_tests,verifier_passed,verifier_failed,verifier_skipped,failed_test_names,product_version,model_api_id,model_provider,temperature,configured_max_turns,observed_max_agent_turns_product,observed_tasks_gt_50_product,product_execution_budget
strict_three_way_83,financial-document-processor,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,financial-document-processor__yEJiPtK,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/financial-document-processor__yEJiPtK,2026-07-30T16:02:34.282285Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,989.032803,6.999985,70.332581,874.963363,24.071726,tool_calls_terminal,15,2,0.13333333333333333,202.932,"{""bash"":11,""list_dir"":2,""write_file"":2}","{""bash"":2}",agentic_steps,15,True,209634,33250,176384,0,,49506,259140,259140,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,7,7,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,financial-document-processor,medium,3,true,Hermes,1,,2026-07-31__02-15-56,financial-document-processor__xaV7aav,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__02-15-56/financial-document-processor__xaV7aav,2026-07-30T18:22:19.990336Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,382.472811,1.298083,5.027593,348.483172,15.204307,tool_calls,28,2,0.07142857142857142,270.46799999999996,"{""execute_code"": 1, ""terminal"": 14, ""vision_analyze"": 11, ""write_file"": 2}","{""execute_code"": 1, ""terminal"": 1}",session_messages,49,True,442564,,,,,13087,455651,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,7,7,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,financial-document-processor,medium,3,true,PI,1,,2026-08-14__04-51-43,financial-document-processor__QZT7YYY,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__04-51-43/financial-document-processor__QZT7YYY,2026-08-13T21:04:09.461785Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,745.013261,1.068759,85.004718,598.675164,48.028721,tool_calls,22,2,0.09090909090909091,,"{""bash"": 19, ""read"": 1, ""write"": 2}","{""bash"": 2}",assistant_messages,23,True,359571,,,,310016,39655,709242,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,7,7,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,fix-code-vulnerability,hard,3,true,Astra,2,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs,2026-08-02__22-30-14,fix-code-vulnerability__tbMh9mH,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs/2026-08-02__22-30-14/fix-code-vulnerability__tbMh9mH,2026-08-02T14:44:27.651547Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,852.639328,1.114992,3.748041,830.716197,4.903303,tool_calls_terminal,42,0,0.0,8.167999999999997,"{""bash"":14,""git"":4,""grep"":9,""read_file"":13,""str_replace"":1,""write_file"":1}",{},agentic_steps,26,True,416219,62683,353536,0,,62505,478724,478724,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,6,6,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,fix-code-vulnerability,hard,3,true,Hermes,1,,2026-07-31__02-24-20,fix-code-vulnerability__Uo3XDpv,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__02-24-20/fix-code-vulnerability__Uo3XDpv,2026-07-30T18:28:06.847602Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,225.947761,1.24795,5.098437,203.237435,4.225474,tool_calls,29,0,0.0,24.994999999999997,"{""patch"": 1, ""read_file"": 10, ""search_files"": 8, ""terminal"": 9, ""write_file"": 1}",{},session_messages,58,True,1007155,,,,,4694,1011849,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,6,6,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,fix-code-vulnerability,hard,3,true,PI,2,,2026-08-14__12-59-58,fix-code-vulnerability__NfT9XY6,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__12-59-58/fix-code-vulnerability__NfT9XY6,2026-08-14T05:02:09.693467Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,131.113078,1.152742,3.720628,109.726952,4.537167,tool_calls,29,0,0.0,,"{""bash"": 19, ""edit"": 1, ""read"": 8, ""write"": 1}",{},assistant_messages,22,True,280963,,,,258816,5583,545362,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,6,6,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,fix-git,easy,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,fix-git__JoNtdgS,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/fix-git__JoNtdgS,2026-07-30T10:15:52.727296Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,237.896979,14.87337,4.561426,192.132007,14.019382,tool_calls_terminal,16,3,0.1875,2.219,"{""bash"":11,""git"":2,""read_file"":1,""write_file"":2}","{""git"":2,""write_file"":1}",agentic_steps,14,True,160424,23144,137280,0,,10531,170955,170955,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,2,2,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,fix-git,easy,3,true,Hermes,1,,2026-07-31__02-29-59,fix-git__v5ytDph,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__02-29-59/fix-git__v5ytDph,2026-07-30T18:32:28.057414Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,148.153458,1.285355,5.276095,120.725123,8.844264,tool_calls,17,4,0.23529411764705882,5.802,"{""read_file"": 1, ""terminal"": 15, ""write_file"": 1}","{""terminal"": 4}",session_messages,30,True,222101,,,,,3424,225525,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,2,2,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,fix-git,easy,3,true,PI,2,,2026-08-14__13-00-59,fix-git__2GS2zCz,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__13-00-59/fix-git__2GS2zCz,2026-08-14T05:03:23.237732Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,143.67748,1.125997,3.660874,88.438125,38.358616,tool_calls,11,1,0.09090909090909091,,"{""bash"": 11}","{""bash"": 1}",assistant_messages,12,True,61806,,,,48768,5123,115697,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,2,2,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,fix-ocaml-gc,hard,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,fix-ocaml-gc__Fzh6tqj,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/fix-ocaml-gc__Fzh6tqj,2026-07-30T14:55:28.987559Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,5912.136063,27.771855,33.908966,4473.475228,1364.433357,tool_calls_terminal,53,3,0.05660377358490566,2167.9540000000006,"{""bash"":26,""git"":1,""glob"":1,""grep"":5,""list_dir"":3,""read_file"":16,""str_replace"":1}","{""bash"":1,""git"":1,""read_file"":1}",agentic_steps,41,True,1108888,172888,936000,0,,144847,1253735,1253735,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,1,1,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,fix-ocaml-gc,hard,3,true,Hermes,1,,2026-07-31__02-39-17,fix-ocaml-gc__KRpRZNt,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__02-39-17/fix-ocaml-gc__KRpRZNt,2026-07-30T19:55:56.550863Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,4598.047229,1.646954,4.972277,3204.356675,1374.294081,tool_calls,62,9,0.14516129032258066,2739.395000000001,"{""patch"": 1, ""process"": 14, ""read_file"": 10, ""search_files"": 1, ""terminal"": 36}","{""read_file"": 1, ""terminal"": 8}",session_messages,122,True,3374785,,,,,21413,3396198,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,1,1,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,fix-ocaml-gc,hard,3,true,PI,1,,2026-08-14__00-24-37,fix-ocaml-gc__MD5Dm5b,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__00-24-37/fix-ocaml-gc__MD5Dm5b,2026-08-13T17:39:03.329240Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,4465.029357,1.09932,57.412106,3099.728562,1294.060188,tool_calls,44,6,0.13636363636363635,,"{""bash"": 34, ""edit"": 1, ""read"": 9}","{""bash"": 5, ""read"": 1}",assistant_messages,32,True,1615656,,,,1537280,39108,3192044,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,1,1,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,gcode-to-text,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,gcode-to-text__zfxZT3h,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/gcode-to-text__zfxZT3h,2026-07-30T00:34:14.634526Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,1777.052573,5.961955,2.722863,1744.486715,11.98089,tool_calls_terminal,29,0,0.0,8.913999999999998,"{""bash"":25,""read_file"":4}",{},agentic_steps,26,True,513144,136824,376320,0,,95855,608999,608999,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,2,0,2,0,test_outputs.py::test_hello_file_exists; test_outputs.py::test_hello_file_content,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,gcode-to-text,medium,3,true,Hermes,1,,2026-07-31__03-57-56,gcode-to-text__igrmbEY,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__03-57-56/gcode-to-text__igrmbEY,2026-07-30T20:28:38.876971Z,0,no_pass,false,false,true,timeout_no_pass,timeout,124,False,run_status,timed_out,run_error,ProductDeadlineExpired: Hermes run exceeded its driver deadline,,,,,,,0,21,1841.295264,1.544884,5.118871,1813.421198,8.073604,tool_calls,69,12,0.17391304347826086,728.4199999999998,"{""browser_console"": 1, ""browser_navigate"": 4, ""browser_vision"": 3, ""execute_code"": 1, ""patch"": 1, ""read_file"": 2, ""terminal"": 36, ""vision_analyze"": 2, ""write_file"": 19}","{""browser_vision"": 3, ""execute_code"": 1, ""terminal"": 6, ""vision_analyze"": 2}",session_messages,140,True,,,,,,,,,missing,missing_after_model_activity,reported_hermes_run_usage,,,reported_hermes_run_usage,2,0,2,0,test_outputs.py::test_hello_file_exists; test_outputs.py::test_hello_file_content,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,gcode-to-text,medium,3,true,PI,2,,2026-08-14__13-02-11,gcode-to-text__iXf5Gtc,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__13-02-11/gcode-to-text__iXf5Gtc,2026-08-14T05:32:20.079291Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,1808.068381,1.120272,3.648642,1780.923115,10.226808,tool_calls,85,4,0.047058823529411764,,"{""bash"": 48, ""read"": 3, ""write"": 34}","{""bash"": 4}",assistant_messages,86,True,4735123,,,,4593664,105749,9434536,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,2,1,1,0,test_outputs.py::test_hello_file_content,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,git-leak-recovery,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,git-leak-recovery__7XSX3n7,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/git-leak-recovery__7XSX3n7,2026-07-30T10:00:49.424087Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,252.947278,9.507575,39.248937,156.401703,29.167333,tool_calls_terminal,10,0,0.0,3.873,"{""bash"":9,""write_file"":1}",{},agentic_steps,11,True,118714,17722,100992,0,,7370,126084,126084,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,5,5,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,git-leak-recovery,medium,3,true,Hermes,1,,2026-07-31__04-35-51,git-leak-recovery__FSFqxjL,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__04-35-51/git-leak-recovery__FSFqxjL,2026-07-30T20:37:47.859427Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,115.727048,1.516136,5.146137,65.56421,31.321924,tool_calls,11,0,0.0,5.210000000000001,"{""terminal"": 10, ""write_file"": 1}",{},session_messages,20,True,135889,,,,,1350,137239,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,5,5,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,git-leak-recovery,medium,3,true,PI,2,,2026-08-14__13-03-25,git-leak-recovery__ezhvoHr,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__13-03-25/git-leak-recovery__ezhvoHr,2026-08-14T05:07:25.561223Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,239.901183,1.150279,43.049933,167.298794,16.253467,tool_calls,15,0,0.0,,"{""bash"": 15}",{},assistant_messages,10,True,67450,,,,43648,11152,122250,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,5,5,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,git-multibranch,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,git-multibranch__ErTrJ34,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/git-multibranch__ErTrJ34,2026-07-29T14:27:11.479210Z,1,pass,true,false,false,verifier_pass_with_abnormal_lifecycle,adapter_infra_error,4,False,astra_final_state,interrupted,product_error_type,LifecycleControllerError,,budget_exhausted,[],[],,0,,,981.372339,14.792384,2.678382,893.898939,58.06791,tool_calls_terminal,60,24,0.4,10.182999999999998,"{""bash"":51,""write_file"":9}","{""bash"":23,""write_file"":1}",agentic_steps,50,True,875455,91455,784000,0,,53536,928991,928991,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,1,1,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,git-multibranch,medium,3,true,Hermes,3,,2026-08-03__21-40-47,git-multibranch__6hMZ53E,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-03__21-40-47/git-multibranch__6hMZ53E,2026-08-03T13:47:47.930750Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,419.342564,1.361837,5.868426,342.425315,57.409356,tool_calls,8,1,0.125,84.824,"{""terminal"": 6, ""write_file"": 2}","{""write_file"": 1}",session_messages,18,True,153833,,,,,25608,179441,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,1,0,1,0,test_outputs.py::test_multi_branch_https_deploy,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,git-multibranch,medium,3,true,PI,2,,2026-08-14__13-07-27,git-multibranch__U7iCjdq,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__13-07-27/git-multibranch__U7iCjdq,2026-08-14T05:16:20.647690Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,532.675321,1.113786,3.578775,456.834928,58.841105,tool_calls,29,3,0.10344827586206896,,"{""bash"": 25, ""write"": 4}","{""bash"": 3}",assistant_messages,23,True,340318,,,,301376,27642,669336,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,1,0,1,0,test_outputs.py::test_multi_branch_https_deploy,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,gpt2-codegolf,hard,3,true,Astra,2,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs,2026-08-03__16-27-47,gpt2-codegolf__drvhmQJ,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs/2026-08-03__16-27-47/gpt2-codegolf__drvhmQJ,2026-08-03T08:52:53.119596Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",stream_transport_optional_retry_skipped,2,,,1505.212923,2.80582,71.564048,1394.10852,22.812494,tool_calls_terminal,36,4,0.1111111111111111,34.019999999999996,"{""bash"":25,""git"":1,""introspect"":1,""list_dir"":1,""read_file"":1,""reflect"":3,""session"":2,""task_board"":1,""tool_search"":1}","{""bash"":3,""git"":1}",agentic_steps,25,True,327449,68377,259072,0,,25396,352845,352845,matrixone.agent_events.llm_response,server_reconciled,server_session_observed,True,True,main_agent_only_excludes_intent_judge,1,0,1,0,test_outputs.py::test_gpt2_implementation,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,gpt2-codegolf,hard,3,true,Hermes,1,,2026-07-31__04-56-32,gpt2-codegolf__D7dv6Qz,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__04-56-32/gpt2-codegolf__D7dv6Qz,2026-07-30T21:27:34.124439Z,0,no_pass,false,false,true,timeout_no_pass,timeout,124,False,run_status,timed_out,run_error,ProductDeadlineExpired: Hermes run exceeded its driver deadline,,,,,,,0,0,1860.639206,1.562334,4.966959,1812.852428,28.525077,tool_calls,21,4,0.19047619047619047,52.929,"{""execute_code"": 1, ""terminal"": 20}","{""execute_code"": 1, ""terminal"": 3}",session_messages,36,True,,,,,,,,,missing,missing_after_model_activity,reported_hermes_run_usage,,,reported_hermes_run_usage,1,0,1,0,test_outputs.py::test_gpt2_implementation,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,gpt2-codegolf,hard,3,true,PI,2,,2026-08-13__14-47-13,gpt2-codegolf__tofm636,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-13__14-47-13/gpt2-codegolf__tofm636,2026-08-13T07:20:36.015748Z,0,no_pass,false,false,true,timeout_no_pass,timeout,124,False,pi_final_stop_reason,,,,,,,,,,,0,2001.668227,1.738596,57.876268,1909.840137,19.132939,tool_calls,0,0,0.0,,{},{},assistant_messages,0,False,943283,,,,803136,74276,1820695,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,1,0,1,0,test_outputs.py::test_gpt2_implementation,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
